Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.2.2-10.0.2.15-80-58086-6,10.0.2.2,80,10.0.2.15,58086,6,16/08/2021 07:06:40 PM,975,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.2820512820513,975.0,0.0,975.0,975.0,0,0,0,0,0,975.0,975.0,0.0,975.0,975.0,0,0,0,0,0,64,0.0,2051.2820512820513,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58214-6,10.0.2.2,80,10.0.2.15,58214,6,16/08/2021 07:12:01 PM,2928,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,683.0601092896175,2928.0,0.0,2928.0,2928.0,0,0,0,0,0,2928.0,2928.0,0.0,2928.0,2928.0,0,0,0,0,0,64,0.0,683.0601092896175,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58256-6,10.0.2.2,80,10.0.2.15,58256,6,16/08/2021 07:13:47 PM,975,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.2820512820513,975.0,0.0,975.0,975.0,0,0,0,0,0,975.0,975.0,0.0,975.0,975.0,0,0,0,0,0,64,0.0,2051.2820512820513,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58168-6,10.0.2.2,80,10.0.2.15,58168,6,16/08/2021 07:10:06 PM,1951,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1025.1153254741157,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,1951.0,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,64,0.0,1025.1153254741157,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58126-6,10.0.2.2,80,10.0.2.15,58126,6,16/08/2021 07:08:20 PM,975,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.2820512820513,975.0,0.0,975.0,975.0,0,0,0,0,0,975.0,975.0,0.0,975.0,975.0,0,0,0,0,0,64,0.0,2051.2820512820513,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58160-6,10.0.2.2,80,10.0.2.15,58160,6,16/08/2021 07:09:46 PM,1950,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1025.6410256410256,1950.0,0.0,1950.0,1950.0,0,0,0,0,0,1950.0,1950.0,0.0,1950.0,1950.0,0,0,0,0,0,64,0.0,1025.6410256410256,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58132-6,10.0.2.15,58132,10.0.2.2,80,6,16/08/2021 07:08:35 PM,19521,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,58347.42072639721,409.81507094923415,2788.714285714286,3447.3535605488123,7808.0,0.0,17569.0,5856.333333333334,9284.203376344862,16561.0,0.0,11713.0,3904.333333333333,3518.6020424784233,7808.0,977.0,0,0,0,0,128,144,204.90753547461708,204.90753547461708,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58164-6,10.0.2.2,80,10.0.2.15,58164,6,16/08/2021 07:09:56 PM,1985,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1007.5566750629724,1985.0,0.0,1985.0,1985.0,0,0,0,0,0,1985.0,1985.0,0.0,1985.0,1985.0,0,0,0,0,0,64,0.0,1007.5566750629724,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58122-6,10.0.2.2,80,10.0.2.15,58122,6,16/08/2021 07:08:10 PM,976,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2049.1803278688526,976.0,0.0,976.0,976.0,0,0,0,0,0,976.0,976.0,0.0,976.0,976.0,0,0,0,0,0,64,0.0,2049.1803278688526,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
7.0.0.0-96.2.61.0-0-0-0,96.2.61.0,0,7.0.0.0,0,0,16/08/2021 07:09:45 PM,161278,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.400947432383834,161278.0,0.0,161278.0,161278.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.200473716191917,6.200473716191917,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58220-6,10.0.2.2,80,10.0.2.15,58220,6,16/08/2021 07:12:16 PM,1918,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1042.752867570386,1918.0,0.0,1918.0,1918.0,0,0,0,0,0,1918.0,1918.0,0.0,1918.0,1918.0,0,0,0,0,0,64,0.0,1042.752867570386,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58262-6,10.0.2.2,80,10.0.2.15,58262,6,16/08/2021 07:14:02 PM,2931,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,682.360968952576,2931.0,0.0,2931.0,2931.0,0,0,0,0,0,2931.0,2931.0,0.0,2931.0,2931.0,0,0,0,0,0,64,0.0,682.360968952576,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58190-6,10.0.2.2,80,10.0.2.15,58190,6,16/08/2021 07:11:01 PM,1953,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.0655401945723,1953.0,0.0,1953.0,1953.0,0,0,0,0,0,1953.0,1953.0,0.0,1953.0,1953.0,0,0,0,0,0,64,0.0,1024.0655401945723,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58134-6,10.0.2.15,58134,10.0.2.2,80,6,16/08/2021 07:08:40 PM,15615,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,72942.68331732308,512.3278898495037,2230.714285714286,2514.9518692734273,7841.0,975.0,12688.0,4229.333333333333,5635.804674874151,10737.0,975.0,12721.0,4240.333333333333,3156.2231120966926,7841.0,1952.0,0,0,0,0,128,144,256.16394492475183,256.16394492475183,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58078-6,10.0.2.2,80,10.0.2.15,58078,6,16/08/2021 07:06:20 PM,1953,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.0655401945723,1953.0,0.0,1953.0,1953.0,0,0,0,0,0,1953.0,1953.0,0.0,1953.0,1953.0,0,0,0,0,0,64,0.0,1024.0655401945723,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58228-6,10.0.2.2,80,10.0.2.15,58228,6,16/08/2021 07:12:37 PM,1951,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1025.1153254741157,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,1951.0,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,64,0.0,1025.1153254741157,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58074-6,10.0.2.2,80,10.0.2.15,58074,6,16/08/2021 07:06:10 PM,1952,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.5901639344263,1952.0,0.0,1952.0,1952.0,0,0,0,0,0,1952.0,1952.0,0.0,1952.0,1952.0,0,0,0,0,0,64,0.0,1024.5901639344263,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58224-6,10.0.2.2,80,10.0.2.15,58224,6,16/08/2021 07:12:26 PM,977,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2047.0829068577277,977.0,0.0,977.0,977.0,0,0,0,0,0,977.0,977.0,0.0,977.0,977.0,0,0,0,0,0,64,0.0,2047.0829068577277,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58136-6,10.0.2.15,58136,10.0.2.2,80,6,16/08/2021 07:08:45 PM,15824,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,71979.27199191101,505.5611729019211,2260.5714285714284,2898.0626205071817,8783.0,975.0,13668.0,4556.0,6195.546061486429,11710.0,977.0,12895.0,4298.333333333334,4031.2003588674843,8783.0,976.0,0,0,0,0,128,144,252.78058645096056,252.78058645096056,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58266-6,10.0.2.2,80,10.0.2.15,58266,6,16/08/2021 07:14:12 PM,1951,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1025.1153254741157,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,1951.0,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,64,0.0,1025.1153254741157,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58092-6,10.0.2.2,80,10.0.2.15,58092,6,16/08/2021 07:06:55 PM,1922,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1040.5827263267429,1922.0,0.0,1922.0,1922.0,0,0,0,0,0,1922.0,1922.0,0.0,1922.0,1922.0,0,0,0,0,0,64,0.0,1040.5827263267429,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58138-6,10.0.2.2,80,10.0.2.15,58138,6,16/08/2021 07:08:50 PM,1951,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1025.1153254741157,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,1951.0,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,64,0.0,1025.1153254741157,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58130-6,10.0.2.2,80,10.0.2.15,58130,6,16/08/2021 07:08:30 PM,1953,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.0655401945723,1953.0,0.0,1953.0,1953.0,0,0,0,0,0,1953.0,1953.0,0.0,1953.0,1953.0,0,0,0,0,0,64,0.0,1024.0655401945723,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58172-6,10.0.2.2,80,10.0.2.15,58172,6,16/08/2021 07:10:16 PM,1952,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.5901639344263,1952.0,0.0,1952.0,1952.0,0,0,0,0,0,1952.0,1952.0,0.0,1952.0,1952.0,0,0,0,0,0,64,0.0,1024.5901639344263,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58138-6,10.0.2.15,58138,10.0.2.2,80,6,16/08/2021 07:08:50 PM,16593,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,68643.40384499487,482.13101910444163,2370.4285714285716,2920.2198465836354,8784.0,0.0,12689.0,4229.666666666667,6499.10396388097,11713.0,0.0,13664.0,4554.666666666666,3695.076363667378,8784.0,1952.0,0,0,0,0,128,144,241.06550955222082,241.06550955222082,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58134-6,10.0.2.2,80,10.0.2.15,58134,6,16/08/2021 07:08:40 PM,991,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018.1634712411708,991.0,0.0,991.0,991.0,0,0,0,0,0,991.0,991.0,0.0,991.0,991.0,0,0,0,0,0,64,0.0,2018.1634712411708,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58176-6,10.0.2.2,80,10.0.2.15,58176,6,16/08/2021 07:10:26 PM,1951,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1025.1153254741157,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,1951.0,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,64,0.0,1025.1153254741157,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58232-6,10.0.2.2,80,10.0.2.15,58232,6,16/08/2021 07:12:47 PM,1952,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.5901639344263,1952.0,0.0,1952.0,1952.0,0,0,0,0,0,1952.0,1952.0,0.0,1952.0,1952.0,0,0,0,0,0,64,0.0,1024.5901639344263,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58278-6,10.0.2.2,80,10.0.2.15,58278,6,16/08/2021 07:14:42 PM,1923,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1040.0416016640665,1923.0,0.0,1923.0,1923.0,0,0,0,0,0,1923.0,1923.0,0.0,1923.0,1923.0,0,0,0,0,0,64,0.0,1040.0416016640665,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58270-6,10.0.2.2,80,10.0.2.15,58270,6,16/08/2021 07:14:22 PM,1951,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1025.1153254741157,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,1951.0,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,64,0.0,1025.1153254741157,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58140-6,10.0.2.15,58140,10.0.2.2,80,6,16/08/2021 07:08:55 PM,14670,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,77641.4451261077,545.3306066802999,2095.714285714286,2606.3027909464467,7808.0,0.0,11733.0,3911.0,5922.580771927049,10725.0,0.0,12687.0,4229.0,3427.6468604568936,7808.0,976.0,0,0,0,0,128,144,272.66530334014993,272.66530334014993,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58236-6,10.0.2.2,80,10.0.2.15,58236,6,16/08/2021 07:12:57 PM,977,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2047.0829068577277,977.0,0.0,977.0,977.0,0,0,0,0,0,977.0,977.0,0.0,977.0,977.0,0,0,0,0,0,64,0.0,2047.0829068577277,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58274-6,10.0.2.2,80,10.0.2.15,58274,6,16/08/2021 07:14:32 PM,1921,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1041.124414367517,1921.0,0.0,1921.0,1921.0,0,0,0,0,0,1921.0,1921.0,0.0,1921.0,1921.0,0,0,0,0,0,64,0.0,1041.124414367517,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58066-6,10.0.2.2,80,10.0.2.15,58066,6,16/08/2021 07:05:49 PM,1950,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1025.6410256410256,1950.0,0.0,1950.0,1950.0,0,0,0,0,0,1950.0,1950.0,0.0,1950.0,1950.0,0,0,0,0,0,64,0.0,1025.6410256410256,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58142-6,10.0.2.15,58142,10.0.2.2,80,6,16/08/2021 07:09:00 PM,23424,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,48625.34153005465,341.53005464480873,3346.285714285714,3811.8542606928067,9715.0,0.0,20495.0,6831.666666666666,10998.384623813323,19519.0,0.0,12733.0,4244.333333333333,3450.536818139075,7852.0,976.0,0,0,0,0,128,144,170.76502732240436,170.76502732240436,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58144-6,10.0.2.15,58144,10.0.2.2,80,6,16/08/2021 07:09:05 PM,18546,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,61414.86034724469,431.3598619648442,2649.428571428571,2816.7303655800906,8822.0,0.0,14640.0,4880.0,6830.428683472217,12686.0,0.0,14678.0,4892.666666666667,3540.3777105463387,8822.0,1951.0,0,0,0,0,128,144,215.6799309824221,215.6799309824221,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58146-6,10.0.2.15,58146,10.0.2.2,80,6,16/08/2021 07:09:10 PM,20458,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,55675.041548538466,391.04506794408053,2922.5714285714284,3137.0559370819246,9759.0,949.0,14640.0,4880.0,6785.322468387188,12715.0,949.0,18506.0,6168.666666666667,3444.659102630235,9759.0,2891.0,0,0,0,0,128,144,195.52253397204026,195.52253397204026,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58148-6,10.0.2.15,58148,10.0.2.2,80,6,16/08/2021 07:09:16 PM,14642,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,77789.91940991668,546.3734462505122,2091.714285714286,2621.212042439255,7842.0,0.0,11714.0,3904.666666666667,5937.927023240799,10738.0,0.0,11746.0,3915.333333333333,3537.8820406188406,7842.0,976.0,0,0,0,0,128,144,273.1867231252561,273.1867231252561,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58150-6,10.0.2.15,58150,10.0.2.2,80,6,16/08/2021 07:09:21 PM,15115,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,75355.60701290109,529.2755540853457,2159.285714285714,2332.1595653160693,7337.0,944.0,12218.0,4072.666666666667,5392.185116753071,10299.0,944.0,12186.0,4062.0,3198.927789119348,7337.0,945.0,0,0,0,0,128,144,264.63777704267284,264.63777704267284,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58152-6,10.0.2.15,58152,10.0.2.2,80,6,16/08/2021 07:09:26 PM,14639,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,77805.86105608307,546.4854156704694,2091.285714285714,2223.255624400526,6859.0,0.0,11711.0,3903.6666666666665,5163.183740032242,9758.0,0.0,10763.0,3587.666666666667,2996.137736041742,6859.0,977.0,0,0,0,0,128,144,273.2427078352347,273.2427078352347,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58154-6,10.0.2.15,58154,10.0.2.2,80,6,16/08/2021 07:09:31 PM,14640,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,77800.54644808744,546.448087431694,2091.4285714285716,2152.7093670645877,6864.0,975.0,11712.0,3904.0,5072.310814609057,9761.0,975.0,11745.0,3915.0,2600.0205768416527,6864.0,1953.0,0,0,0,0,128,144,273.224043715847,273.224043715847,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58156-6,10.0.2.15,58156,10.0.2.2,80,6,16/08/2021 07:09:36 PM,15570,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,73153.50032113037,513.8086062941554,2224.285714285714,2565.4588747620255,7808.0,0.0,11712.0,3904.0,5936.776229571063,10736.0,0.0,13617.0,4539.0,3002.2942893727122,7808.0,1905.0,0,0,0,0,128,144,256.9043031470777,256.9043031470777,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
